RegionName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31
"SAVANNAH, GA",10491.733862946128,10078.213198732868,10357.68005863625,10238.30947708616,9706.02015376582,9247.456356749371,9362.335684408366,9712.831776663928,10007.232253203518,10556.338823385862,10668.416854284003,10703.531662987692,10550.36161701784,11032.315432685267,11044.139417385622,10495.022698543466,9431.77395311309,9153.267356018256,9678.871379375089,10302.049343422295,10085.04778805527,9571.643509604632,9529.02030520322,10586.274395558874,10785.359066003375,10757.450055124928,10314.90531246471,10398.295103045532,9948.82729545466,10230.41582808557,10650.48574122164,10937.506952932132,10382.05115172638,10234.387127682545,10485.557310307564,10927.399351471857,12450.245708061002,13125.39908496732,14361.306036838978,13197.150673048794,,15862.251737762132,,19655.88570855834,21601.71821809089,18729.51482857778,16748.828529496746,17340.58880346935,19347.54385964912,24679.393258426968,24384.82715041952,25885.637243381007,22724.47570738279,22471.972071800494,21033.564932425503,19913.75849735308,18335.52421163879,16745.894231025264,17957.65941985942,17331.77909162155,18403.875166267622,17096.613005489333,17799.937795129998,18478.18514962736,20738.08350088184,19954.447191280124,19109.854730231866,17244.896857891436,17872.564842219308,18016.49544660571,17578.835114611775,18061.205146151628,17448.98383083124,17333.239935428075,17295.3684414547,17414.07037531749,16544.610494973007
"ANCHORAGE, AK",7483.169848931382,7266.927597571826,7522.626824779219,7684.4464068572415,7900.986111662604,7878.336441220951,8007.468412593537,8124.338515199976,8208.750359339541,8223.280805888931,8364.71080623648,8495.346288216906,8406.469494967962,8276.119234175383,8136.835644812937,8249.0848023508,8323.100202038853,8672.300854385505,8920.409268025125,8918.174605754857,8596.342891724511,8071.846365764475,8410.216872576124,8963.036202162673,9177.23749496224,9608.01309078219,9743.042480836686,,10552.758541449124,10609.572623190392,10897.965823480292,10552.611885577982,9903.969115271777,9215.29948277661,10138.681549053414,11519.088818004608,12606.77742824494,12266.138705097535,12089.369129513369,11654.456433757689,12049.458251282733,11876.549639085026,11596.145861385785,11021.557527092113,10780.088837819423,10915.481221236028,11387.288595918404,13370.328974021191,17025.272787152502,18445.802007161987,18177.989500265816,16234.691552543793,16255.780702437956,16262.9361966261,15864.690794179774,16040.281212309445,15590.64065183429,15504.678980860992,15077.107109964592,15599.214163129363,15607.068426695258,15970.38277900961,16983.859102475133,19341.45212573095,20009.40028867911,20222.44750955308,18346.181801112078,17013.099799780073,15478.99286336389,13607.264424953568,13633.22559324021,12948.35044873154,13510.223794549269,13668.168026418029,14025.853033696048,15262.53242437705,15901.361936636944
"BEAUMONT, TX",10562.994150555174,10309.202899572643,10174.75426882123,11139.77924901533,10918.013847191203,10989.875505198224,10407.33452723679,11503.832215341035,11362.506910813832,10641.471456645748,9427.28210425783,9330.470220115249,9886.976445070984,10449.036961152751,10741.374515257368,10962.007113584054,10374.938950294976,10602.348675336883,10310.292196970377,10495.714827934671,10261.282476237966,10312.828207945282,10444.931322790331,10596.96818773024,10225.29117960016,10006.234291309533,9881.68127995565,10426.927290537662,10324.591777466803,10109.207870461973,9872.723202875131,9801.191850570927,9577.952356651042,9695.8632073244,9805.0347615766,10096.045926952424,10111.050817396046,10636.585858509265,10950.554011234444,10716.14251442388,10087.217885059945,9890.921499933547,10158.846153766714,10564.040549318916,11769.318475704304,11832.961045485734,12029.462205044818,10990.648303196936,11488.546158947423,11039.543727716527,11261.048969523355,11937.449371129782,12880.507158769646,13571.680051196672,11972.415720774368,11206.446916185349,9741.712188612424,10256.693124231027,10507.638684669057,11028.45654937377,11358.801127936904,11274.310574251906,11129.053170594838,10971.252321976512,11246.299701503924,11840.439931516705,11568.65368266489,11381.61969632865,11109.675017578316,11177.198013959329,11256.750944667814,11000.921133831578,11143.103490403657,10991.65540941127,11905.80857088496,11860.71784059309,11796.137648323347
"SHREVEPORT, LA",7857.136955917119,8147.174957784533,8874.871573297261,8903.996107328758,9344.372542005192,9050.915976750546,9020.02783369872,8624.760334942333,8353.807004623368,7576.377912094991,7972.136168438163,8610.07762310222,9147.2476727437,8198.528403942102,7569.536340450039,7648.870709398427,7904.101481373313,8067.331066380005,8050.093641059597,7631.230630937488,7189.70917196728,6797.529178815789,7507.338104331789,8082.721293748688,8465.77887897295,8142.922459247376,8009.114363748641,8001.901066644978,8265.28140161725,8559.452615591801,9279.949099258807,9638.960148291855,9551.14417590112,8651.515064065634,8683.984807349514,8885.957456922164,9581.389780154486,10509.020833333334,10972.64903846154,11320.682898185538,10387.217500157642,10026.20074081257,9742.364270365955,9780.200345988616,9158.80142816969,8536.635524479885,8740.743396521759,8771.606485841505,9669.800252779174,10942.84060680177,11999.353224811935,12938.27222235838,12105.601868855883,12520.799663623658,12454.926280112306,12326.33058589592,11288.244555834028,10019.128571428571,9869.981091617932,10394.764962585674,11881.62439682306,11744.597785491866,12081.788637585554,11298.16068482965,10930.675204757,10326.43927225604,10072.480026513947,10095.333520353548,9793.769046732968,9120.10453360981,9321.33954112549,9477.137066835705,9923.075702658443,10277.659796530676,10381.9313927946,11597.44251061858,10903.78075056793
"TRENTON, NJ",24776.86619543651,18024.32591765873,18407.034517516586,18669.05636258364,17019.05111728092,14546.178143923476,13898.706258053817,14289.007683110189,14028.270109396784,13070.954441194017,13540.348461788792,14759.560790812167,17138.014361986417,17941.763819199346,18962.97779597936,18605.24988595013,17090.906636434745,15289.946695833763,14626.826531849554,14326.493474143716,13911.239575688063,12400.925727738262,12897.809877398126,14106.579481208812,16337.839665469,17004.55081931515,16919.009570602386,16542.033248126063,16707.50781500063,18184.863005241263,18782.591108344368,17941.963803261508,17834.625100371373,17662.309334262798,18752.26297744847,18019.68991094857,21638.985054161527,23251.40545565546,30171.34850081089,27869.98717926207,29912.65583005572,24735.94532247765,24204.243228413387,20816.990548101498,19257.67038294136,16552.2063203829,15290.812320477986,27185.656085540297,30155.580933637517,36486.27483607654,31798.20505390836,33810.034956709955,30946.05400432901,27741.347219582585,27404.072359874397,26045.302612954645,23476.83738398032,22607.3049603286,25851.01711796263,30605.834869010563,29169.949202463245,31842.223641565808,28392.66561762586,32566.93432510885,33702.25305730259,31455.495857699803,33995.03950849346,28583.526106934005,30176.56625141285,24495.270748767343,21704.71829620737,22760.96278572732,25212.957061821595,29700.76541274817,31981.889550679203,33557.825841296224,32316.26223545869
"MONTGOMERY, AL",8583.613933049737,8326.354935950842,7857.361038858739,7803.611450402564,7843.313771860882,8526.2937137159,8871.451464880238,9190.357198733012,8612.6532021821,8349.120156701387,8667.428018431774,8805.023349545818,9849.110269078625,9521.64010710079,9436.950290906056,9000.395411692321,8870.730943616762,8622.397765683583,7824.983769371603,7734.675141521784,9360.642969755436,9807.569776784612,9887.818173027745,8798.66414099044,8614.020801788562,8363.235052402813,8265.094466037574,8328.685003515313,8763.366479955781,8824.00022567466,8826.638367612864,8702.406276921782,8687.653170300648,8235.53538961039,8374.320238095237,9254.358043758044,10938.266234234236,12621.12802285212,12696.35212195122,13263.489894207947,12812.610141518206,14074.763443404998,13334.132886834544,13545.676928003906,12300.24139341271,11615.941878100968,11154.214335801997,10982.914639667448,11991.970959193415,13508.4569071535,15031.926258352702,15134.24829400776,13945.42699732678,13074.836547500869,12752.8275828544,11804.530348135842,11202.28344562952,10292.452926149,10326.668725255468,10996.28448281366,12845.605911385088,14170.210575648223,14797.871315013585,14418.749457090084,14106.34252954089,13166.37971514556,12650.763111530598,11629.43337559489,10708.885551308696,10451.19874402995,10249.194918712095,10597.91294105934,10858.883760404447,11396.80002687226,11917.60604440784,12446.72393474015,12658.428070603606
"DAVENPORT, IA",6376.503864043108,6515.574328220818,6702.368019629724,7037.535216375284,7067.040687090048,7132.195433834818,7178.342782319666,7543.956768538696,7477.1953646102,7007.747790221736,6235.710128131729,5921.1898532344485,5954.434607954262,6209.519881033157,6565.252557769375,6984.353630805028,7249.107350729631,7428.70844205895,7324.787513901879,7274.435744391896,7149.275911163451,7285.568410892095,7447.200861748151,7373.297726268607,7216.996751824775,7471.35603511177,7409.366069615983,7599.375158234597,7262.263842928743,7180.449397897621,7282.491244329834,7357.673260993156,7627.351159839537,7329.015744904042,7241.52733737887,7020.78436549132,6564.9989604989605,7112.875356125357,7905.461412770237,9334.514550422058,9183.624208730393,8198.462394509754,7381.909013430472,6835.077881366768,7028.625672200273,6757.129241249478,7123.639243736776,7435.450279262096,7801.160599583448,8253.32648680594,8945.334068429374,10077.280678896532,10413.248601234824,10405.112065193733,10249.819222234224,9963.235098208032,9558.877715868764,8966.64677340317,8379.374202488012,8097.990243047539,8544.699213657825,9012.086968759866,9952.25908230256,10569.791279182824,11596.987871581252,11944.89353875923,11466.537939355563,10803.159049610716,10266.09504997669,10150.88468037873,9504.929676137848,9090.73285219526,8641.22734877735,9809.132904332904,10415.24783479735,11369.588401403738,10944.174991442052
"TALLAHASSEE, FL",8994.444797523254,8863.987514091106,9339.951973325486,9372.398120338588,9544.73674386511,9446.377985730534,9212.03942338794,8735.741663932453,8576.506417842591,10860.154896279771,11377.650587291291,12123.590720328988,10751.960837651275,11439.238001540349,10974.07608433444,10114.329331087689,9922.424115825515,9931.157669113496,10203.30580796053,9861.210845917742,10304.888804765478,9879.214961951397,10165.372305501844,10074.560466312229,10565.527247720353,10492.695654564848,10205.392060861255,11217.837731946332,11524.46960236923,11434.626187525815,10462.388428898652,10323.03359642048,10441.016374198256,9866.279409961291,9800.33749118684,9472.799157853506,11482.224124158392,12199.803254593176,13186.84390499968,13637.147977139177,13962.337891669093,14215.025865797905,13623.916840223532,13662.522118826664,14072.402901244312,13083.532319384258,12479.712387295389,12716.33302729078,15052.231272904814,16930.881477326104,18187.68079134493,17758.673748001278,17461.86989869743,15975.98529204631,15306.835827842026,15562.631476637674,15450.184477071174,16077.105924099596,14672.40447309582,15748.759005927952,15400.533209760297,15849.117871997283,16525.264165975866,16242.586676798375,17377.824713004597,15722.183643181404,15334.73438478952,13422.48920572616,13287.75074160812,12618.219545131486,12798.611486523429,12421.005204861824,12577.883889058174,12521.816480119478,13069.227495838444,13076.18707381958,13298.75295232524
"EUGENE, OR",13127.237463004056,14422.691405071577,15619.59300814716,15297.343846979693,14364.910017393611,13381.388905581924,12520.232956906651,12052.907405583004,11197.1954572854,10475.127566898673,10755.211270191308,11069.805520607084,12759.942856500897,12476.66174992262,13162.168889735069,12993.283437849614,13584.007002262832,13832.346517577156,14014.774304142347,13588.420446936338,12423.638184762787,11554.268422608564,11044.768801396442,11563.667313895254,12850.9709406091,13165.21141487842,13997.008202878087,13945.790017169917,14855.241502822391,14754.628434256443,13421.195304175142,13663.088038281,14386.138036733058,16790.26303673306,21010.00917460935,,,,27450.302556465624,28132.366048529115,28717.849708659836,28036.09841269841,24587.052380952384,24196.49955204986,22571.508034192717,24010.953850711416,23631.270568502823,26860.03720156734,25328.026556310127,25972.59192328261,24280.27541163936,24946.449793691147,25756.49177965984,24562.209745359785,23308.32849444092,22046.72198042592,23012.87278647216,22815.89806753134,21188.03964154049,20470.21612966234,21145.87144248045,22492.566992508087,22564.877304048237,21708.99228079242,22417.067759521928,22147.516335591677,22197.469345165213,21009.79268595009,20034.818246596336,18869.575755541315,18791.021477937265,19442.32561688775,20151.205343983267,19683.866418344944,19673.63873297622,20296.73637777314,20375.84343956381
"NAPLES, FL",25790.098823128847,25418.36031617361,24209.181787937912,22543.38607081725,20145.311091694937,19170.210166657165,17619.128175373615,18503.357718222083,19987.479853037574,20854.864470835924,22500.76558817358,23115.496731438998,25207.254600958364,25527.872679301927,24662.936428360903,22894.147329358228,20537.79212030896,19204.97495906691,19555.9474697218,21321.51278910756,22845.45075655116,24073.697128624928,24780.14885962983,27399.676069058365,28188.75041537656,26782.60858069759,25220.604427315717,24013.52040575199,23324.20114919699,22282.102186625158,22748.11597268726,23550.832940999782,24655.310666837817,24103.22665788832,25032.75904853164,27528.70855302479,33896.11574632049,40806.54269437244,44946.58174166984,,40566.18792275064,38016.38594806006,37044.6620885862,38711.89822314545,39282.27010249829,41549.40814823633,42853.7763677985,47424.88609232317,57059.1551572214,67724.20829201763,68557.86102979057,60973.4662268466,51285.05281457683,47133.793871544825,48460.17216214311,52773.50255088558,55278.65754813763,56410.75596083604,58958.01342838558,62536.70197013257,63657.39084595725,61341.8987458649,57866.68813630985,51941.66691678976,44715.3506440315,40083.42589630045,39262.29467953454,40963.43818267669,44419.80950430611,45176.46420851466,48476.57079301184,50895.65430923179,54597.47020593516,53572.56488424912,50551.69928714267,46103.843551225866,41083.54621079372
"ANN ARBOR, MI",16975.79700137786,18329.673222977613,18863.71456951578,19332.930506070978,17429.924623124403,16656.803593992503,15605.96603535749,14888.354602255487,14477.67608754867,13824.01310980889,14052.968939915763,14041.575184300307,14568.856819293527,14927.784173879822,16074.831656091095,17035.926439562554,17395.8801506495,16564.585068400207,15693.667238259282,14776.002252472608,14674.788092048866,14047.560592844451,14039.02800999498,14564.471563173827,14778.89921065858,15927.050937608316,15480.225607476264,15757.976688446632,14796.710516923747,14502.733791515484,14224.054001489238,13998.512729154922,13681.10442054958,13393.863496457174,13107.425742574256,13987.970840613474,,,,,22791.385441071387,20873.53176554009,20855.294600910223,19358.270941445066,17390.731662287657,16962.783479508114,18507.60403819809,21313.343153267357,27572.695081077032,27143.102535680413,27673.431114258987,23746.346875128555,23720.11616471122,23343.20059134318,21422.876322895343,20741.571925894452,18619.451783771725,17328.83672071773,18229.58084640079,20468.517286145227,20459.881339869284,20936.11408634816,20561.045320813773,24549.50385330853,25798.199545983098,25496.70038434661,23761.65962962963,20810.52052739376,19005.383121964293,17471.468201329368,16258.17437723232,15905.242002442,15899.674391431354,19739.356979386037,22507.680243926374,23788.389442238607,24845.89527617132
